カテゴリ,管理番号,施設名,郵便番号,所在地,法人・団体名,開設年月日,有効開始日,有効終了日
薬局,21986-100,クスリのアオキ　目川薬局,520-3013,栗東市目川１４３３,株式会社クスリのアオキ,,2026-01-01,2031-12-31
薬局,21989-100,ウエルシア薬局野洲小篠原店,520-2331,野洲市小篠原１６１１－１,ウエルシア薬局株式会社,,2026-01-01,2031-12-31
薬局,21990-100,クスリのアオキ霊仙寺薬局,520-3035,栗東市霊仙寺一丁目４－６,株式会社クスリのアオキ,,2026-01-01,2031-12-31
薬局,21995-100,ウエルシア薬局　栗東手原店,520-3047,栗東市手原一丁目９－１７,ウエルシア薬局株式会社,,2026-01-01,2031-12-31
薬局,22029-100,おはな薬局,525-0023,草津市平井一丁目１８－４,,,2021-01-01,2026-12-31
薬局,22054-100,調剤薬局ツルハドラッグ栗東安養寺店,520-3015,栗東市安養寺八丁目２－２２,株式会社ツルハ,,2021-01-01,2026-12-31
薬局,22059-100,ウエルシア薬局滋賀守山店,524-0022,守山市守山六丁目１０－３７,ウエルシア薬局株式会社,,2021-01-01,2026-12-31
薬局,22063-100,もりのこ調剤薬局,524-0021,守山市吉身一丁目５－１４,株式会社愛知メディックス,,2021-01-01,2026-12-31
薬局,22112-100,日本調剤　草津薬局,525-0037,草津市西大路町７－７,日本調剤株式会社,,2021-01-01,2026-12-31
薬局,22126-100,中山メディカル薬局,525-0047,草津市追分一丁目４－２５－１,株式会社愛知メディックス,,2022-01-01,2027-12-31
薬局,22130-100,なの花薬局　栗東大宝店,520-3035,栗東市霊仙寺一丁目１－５３,株式会社なの花西日本,,2022-01-01,2027-12-31
薬局,22131-100,なの花薬局　草津野村店,525-0027,草津市野村六丁目１－３　コンフォーレＴ１　１Ｆ,株式会社なの花西日本,,2022-01-01,2027-12-31
薬局,22132-100,ポニー薬局,520-2331,野洲市小篠原１９５７－２,株式会社なみかコーポレーション,,2022-01-01,2027-12-31
薬局,22134-100,うさぎ調剤薬局　南草津店,525-0050,草津市南草津二丁目４－３,株式会社うさぎメディケア,,2022-01-01,2027-12-31
薬局,22137-100,サン調剤薬局　えんま堂店,524-0042,守山市焔魔堂町１１５－１,株式会社サン調剤薬局,,2022-01-01,2027-12-31
薬局,21003-100,すこやか薬局,524-0022,守山市守山五丁目６－５３,株式会社近畿予防医学研究所,,2021-01-01,2026-12-31
薬局,21005-100,たんぽぽ薬局　守山店,524-0022,守山市守山五丁目５－２７,たんぽぽ薬局株式会社,,2021-01-01,2026-12-31
薬局,21016-100,プラス薬局,525-0045,草津市若草五丁目１３－３,有限会社プラス薬局,,2022-01-01,2027-12-31
薬局,21047-100,調剤薬局しづ,525-0041,草津市青地町４９６－３,株式会社愛知メディックス,,2022-01-01,2027-12-31
薬局,21069-100,あおぞら調剤薬局　上笠店,525-0028,草津市上笠三丁目２７－２１,有限会社青空,,2022-01-01,2027-12-31
薬局,21077-100,あおぞら調剤薬局　大路店,525-0032,草津市大路一丁目１５－４３　１Ｆ,有限会社青空,,2022-01-01,2027-12-31
薬局,21285-100,ムラセ薬局　南草津店,525-0059,草津市野路一丁目１４－４７,有限会社ムラセ薬局,,2024-01-01,2029-12-31
薬局,21293-100,ユタカ調剤薬局　守山Ⅱ,524-0045,守山市金森町９６３,株式会社ユタカファーマシー,,2024-01-01,2029-12-31
薬局,21364-100,スズキ薬局　栗東店,520-3015,栗東市安養寺一丁目１－２０－１０２号,スズキ薬局株式会社,,2024-01-01,2029-12-31
薬局,21406-100,ハーモニー薬局,524-0021,守山市吉身三丁目１７－２９,株式会社ハーモニー・ウェルネス,,2024-01-01,2029-12-31
薬局,21447-100,ハーモニー薬局・野洲店,520-2351,野洲市冨波甲１０８７－３,株式会社ハーモニー・ウェルネス,,2025-01-01,2030-12-31
薬局,21459-100,サン調剤薬局,524-0021,守山市吉身二丁目６－２３,株式会社サン調剤薬局,,2025-01-01,2030-12-31
薬局,22139-100,スギ薬局　草津店,525-0036,草津市草津町１５２０－１,株式会社スギ薬局,,2022-01-01,2027-12-31
薬局,22141-100,ふれあい薬局・コープもりやま前,524-0041,守山市勝部三丁目１５－３１－１,株式会社近畿予防医学研究所,,2022-01-01,2027-12-31
薬局,22160-100,ヤクゴ薬局　守山店,524-0103,守山市洲本町１２５６－７,株式会社ファルマスター,,2022-01-01,2027-12-31
薬局,22170-100,スズキ調剤薬局　栗東駅前店,520-3031,栗東市綣二丁目４－５　ウイングプラザ１Ｆ,スズキ薬局株式会社,,2023-01-01,2028-12-31
薬局,22175-100,はなちゃん薬局,524-0013,守山市下之郷三丁目１－４１－１,株式会社はなちゃん薬局,,2023-01-01,2028-12-31
薬局,22186-100,栗東シンザン像前調剤薬局,520-3005,栗東市御園８４６－１,株式会社ＬＥＶＥＬ－Ｋ,,2023-01-01,2028-12-31
薬局,22193-100,もりやま薬局,524-0033,守山市浮気町２１６－１,株式会社スリーエムコーポレーション,,2023-01-01,2028-12-31
薬局,22195-100,どんぐり薬局安養寺店,520-3015,栗東市安養寺三丁目１１－１１,株式会社チェックポイント,,2023-01-01,2028-12-31
薬局,22196-100,どれみ薬局,520-2331,野洲市小篠原８６９－８,有限会社メディネット,,2023-01-01,2028-12-31
薬局,22213-100,フロンティア薬局滋賀医大店,525-0072,草津市笠山七丁目６－５３,株式会社フロンティア,,2023-01-01,2028-12-31
薬局,22214-100,日本調剤　滋賀医大前薬局,525-0072,草津市笠山七丁目６－５３,日本調剤株式会社,,2023-01-01,2028-12-31
薬局,22225-100,りぼん薬局　野洲店,520-2331,野洲市小篠原２０５５,株式会社サンポーウェルズ,,2024-01-01,2029-12-31
薬局,22229-100,アイセイ薬局　南草津店,525-0050,草津市南草津二丁目７－２２,株式会社アイセイ薬局,,2023-01-01,2028-12-31
薬局,22230-100,ふれあい薬局・栗東,520-3046,栗東市大橋二丁目７－４,株式会社近畿予防医学研究所,,2024-01-01,2029-12-31
薬局,22232-100,とまと薬局　行畑店,520-2341,野洲市行畑７２８,株式会社アルテア,,2024-01-01,2029-12-31
薬局,22241-100,ふれあい薬局・金森,524-0045,守山市金森町５９８－２,株式会社近畿予防医学研究所,,2024-01-01,2029-12-31
薬局,22252-100,ますだ薬局　守山店,524-0022,守山市守山五丁目８－１３,有限会社メディテック,,2024-01-01,2029-12-31
薬局,22258-100,クオール薬局こびらい店,520-3034,栗東市小平井三丁目２－２４,クオール株式会社,,2024-01-01,2029-12-31
薬局,22260-100,スギ薬局　守山東店,524-0041,守山市勝部五丁目７－１８,株式会社スギ薬局,,2024-01-01,2029-12-31
薬局,22272-100,スギ薬局　栗東ひがし店,520-3041,栗東市出庭５２３－１,株式会社スギ薬局,,2025-01-01,2030-12-31
薬局,22275-100,つばさ薬局　野洲店,520-2353,野洲市久野部１９４－３,有限会社ムラセ薬局,,2025-01-01,2030-12-31
薬局,22281-100,ぎおう薬局,520-2304,野洲市永原１８３４－４,株式会社三和メディカル,,2025-01-01,2030-12-31
薬局,22284-100,スギ薬局　草津大路店,525-0032,草津市大路三丁目５－８,株式会社スギ薬局,,2025-01-01,2030-12-31
薬局,22289-100,はなちゃん薬局　２号店,524-0045,守山市金森町４５２－７,株式会社はなちゃん薬局,,2025-01-01,2030-12-31
薬局,22292-100,マリーンピア薬局,525-0037,草津市西大路町４－３２　クサツウエストロイヤルタワー２－７区画,株式会社マーメイド,,2025-01-01,2030-12-31
薬局,22293-100,ハーモニー薬局・追分店,525-0048,草津市追分南四丁目６－２４,株式会社ハーモニー・レゾナンス,,2025-01-01,2030-12-31
薬局,22306-100,つなぐ薬局　栗東店,520-3047,栗東市手原五丁目６－１４,有限会社協同プラン,,2025-01-01,2030-12-31
薬局,22312-100,ウエルシア薬局　草津野路店,525-0059,草津市野路四丁目４－１,ウエルシア薬局株式会社,,2026-01-01,2031-12-31
薬局,22313-100,ドリーム薬局　手原店,520-3047,栗東市手原三丁目１１－４,有限会社協同プラン,,2026-01-01,2031-12-31
薬局,22326-100,凡凡薬局　御園店,520-3005,栗東市御園１８２９－２,株式会社メディカル一光,,2026-03-01,2032-02-29
薬局,22328-100,にこ薬局,520-3031,栗東市綣三丁目１０－２２－１Ｆ－２Ａ,株式会社メディカルハブジャパン,,2026-01-01,2031-12-31
薬局,22330-100,マロン薬局,520-3031,栗東市綣一丁目１０－１２,シマタニ株式会社,,2026-01-01,2031-12-31
薬局,22338-100,金太郎薬局　栗東店,520-3027,栗東市野尻５９０,株式会社メタルファーマシー,,2026-01-01,2031-12-31
薬局,22341-100,つばさ薬局　中沢店,520-3025,栗東市中沢二丁目５－５３,有限会社ムラセ薬局,,2026-01-01,2031-12-31
薬局,22342-100,エリー薬局　南草津店,525-0050,草津市南草津五丁目６－１,合同会社エリーファ,,2026-01-01,2031-12-31
薬局,22346-100,みやもと薬局　草津店,525-0023,草津市平井一丁目１５－３１,株式会社みやもと薬局,,2026-01-01,2031-12-31
薬局,22350-100,ユタカ薬局　栗東野尻,520-3027,栗東市野尻５８０,株式会社ユタカファーマシー,,2026-01-01,2031-12-31
薬局,22377-100,スギ薬局　エイスクエア店,525-0025,草津市西渋川一丁目２３－３　エイスクエアＳＡＲＡ東館１階,株式会社スギ薬局,,2021-01-25,2026-12-31
薬局,22378-100,健幸薬局南草津ＬＡＢＯ,525-0059,草津市野路一丁目１３－５　１階,株式会社健幸ＬＡＢＯ,,2021-01-27,2026-12-31
薬局,22379-100,りあん薬局,520-3045,栗東市高野５６２－７　プロスペリテⅡ　１階,株式会社レークケア,,2021-01-27,2026-12-31
薬局,22383-100,クスリのアオキ川田薬局,524-0001,守山市川田町７５７－１,株式会社クスリのアオキ,,2021-03-01,2026-12-31
薬局,22391-100,アイランド薬局　守山銀座店,524-0022,守山市守山一丁目５－１０－１０３,アポクリート株式会社,,2021-03-10,2026-12-31
薬局,22413-100,はなちゃん薬局　３号店,520-3031,栗東市綣三丁目５－９,株式会社はなちゃん薬局,,2021-05-01,2026-12-31
薬局,22419-100,クスリのアオキ野洲薬局,520-2331,野洲市小篠原１２６９－２,株式会社クスリのアオキ,,2021-06-01,2026-12-31
薬局,22428-100,守山ゆう薬局,524-0045,守山市金森町６０３－５,株式会社京都南調剤薬局,,2021-09-03,2026-12-31
薬局,22431-100,みのり薬局野村店,525-0027,草津市野村三丁目１６－２０－１,株式会社ＭＹＮＳ,,2021-10-06,2026-12-31
薬局,22439-100,キリン堂薬局　守山梅田店,524-0037,守山市梅田町１１－１９,株式会社キリン堂,,2021-12-15,2026-12-31
薬局,22444-100,ウエルシア薬局　野洲市三宅店,520-2362,野洲市市三宅２３７５,ウエルシア薬局株式会社,,2022-01-17,2027-12-31
薬局,22456-100,ウエルシア薬局　守山今宿店,524-0046,守山市今宿四丁目５－１０,ウエルシア薬局株式会社,,2022-04-20,2027-12-31
薬局,22463-100,ユタカ薬局南草津,525-0055,草津市野路町６８９－３,株式会社ユタカファーマシー,,2022-05-01,2027-12-31
薬局,22464-100,スズキ調剤薬局　野路店,525-0055,草津市野路町６５２－３,スズキ薬局株式会社,,2022-04-25,2027-12-31
薬局,22468-100,キリン堂薬局　草津追分店,525-0048,草津市追分南六丁目１－６,株式会社キリン堂,,2022-05-30,2027-12-31
薬局,22477-100,カルム薬局,520-2353,野洲市久野部１９８－１,株式会社カルムファーマシー,,2022-09-06,2027-12-31
薬局,22478-100,サンドラッグ野洲薬局,520-2331,野洲市小篠原１０００　アルプラザ野洲店１階,株式会社サンドラッグ,,2022-09-09,2027-12-31
薬局,22483-100,ウエルシア薬局　滋賀草津町店,525-0036,草津市草津町１８９９,ウエルシア薬局株式会社,,2022-11-18,2027-12-31
薬局,22519-100,高寿薬局,525-0067,草津市新浜町８５－１９,プラスファーマ株式会社,,2023-03-01,2028-12-31
薬局,22520-100,はりまだゆう薬局,524-0012,守山市播磨田町３０６０,株式会社京都南調剤薬局,,2023-04-01,2028-12-31
薬局,22522-100,レモン薬局　矢橋店,525-0066,草津市矢橋町１０２－８,株式会社ネクサス,,2023-04-01,2028-12-31
薬局,22536-100,おひさま薬局　目川店,520-3013,栗東市目川１４０２,株式会社サン調剤薬局,,2023-05-02,2028-12-31
薬局,22543-100,ユタカ薬局栗東小柿,520-3024,栗東市小柿六丁目４－２８,株式会社ユタカファーマシー,,2023-06-21,2028-12-31
薬局,22545-100,いちえ薬局草津店,525-0034,草津市草津三丁目４－１４,アールコネクト株式会社,,2023-06-30,2028-12-31
薬局,22547-100,ユタカ薬局栗東安養寺,520-3015,栗東市安養寺三丁目１－３９,株式会社ユタカファーマシー,,2023-07-24,2028-12-31
薬局,22551-100,アイ薬局,525-0032,草津市大路二丁目１－２７　伽羅ガーデンスクエア１０３,株式会社マーレ薬品,,2023-08-21,2028-12-31
薬局,22552-100,さくら薬局　草津店,525-0022,草津市川原二丁目１６－４１,株式会社Ｄｉｘ,,2023-09-01,2028-12-31
薬局,22558-100,クスリのアオキ草津下物薬局,525-0001,草津市下物町５１－１,株式会社クスリのアオキ,,2023-11-01,2028-12-31
薬局,22567-100,リブラ薬局,525-0032,草津市大路一丁目６－１６,株式会社フィールドファーマシー,,2023-12-01,2028-12-31
薬局,22568-100,リブラ薬局大路店,525-0032,草津市大路二丁目１０－８,株式会社フィールドファーマシー,,2023-12-01,2028-12-31
薬局,22569-100,キリン堂薬局　守山播磨田店,524-0012,守山市播磨田町３０６３,株式会社キリン堂,,2023-12-01,2028-12-31
薬局,22573-100,キリン堂薬局　栗東店,520-3035,栗東市霊仙寺三丁目２－２９,株式会社キリン堂,,2024-03-01,2029-12-31
薬局,22576-100,たんぽぽ薬局　草津店,525-0054,草津市東矢倉三丁目３３－３４,たんぽぽ薬局株式会社,,2024-02-20,2029-12-31
薬局,22579-100,リペアス調剤薬局　栗東小柿店,520-3024,栗東市小柿七丁目１－２,株式会社みらいファーマシー,,2024-03-01,2029-12-31
薬局,22591-100,あけとみ薬局,524-0104,守山市木浜町１６７０－３,株式会社あけとみ,,2024-05-01,2029-12-31
薬局,22594-100,ふれあいハート薬局,525-0061,草津市北山田町２４７－１,株式会社ミルキーマリーンホールディングス,,2024-05-01,2029-12-31
薬局,22598-100,アピス薬局野洲店,520-2433,野洲市八夫２０７７－２,株式会社ウィーズ,,2024-06-01,2029-12-31
薬局,22599-100,はな薬局　栗東店,520-3012,栗東市岡１９５－４,株式会社ウィーズ,,2024-06-01,2029-12-31
薬局,22602-100,ユタカ薬局野洲,520-2352,野洲市冨波乙８２８,株式会社ユタカファーマシー,,2024-07-05,2029-12-31
薬局,22604-100,すまいる薬局　草津店,525-0025,草津市西渋川一丁目２１－１４　エルミナＭＣビル１階,株式会社ＬＩＮＫＴＨ,,2024-07-29,2029-12-31
薬局,22605-100,ふれあい薬局・大宝,520-3037,栗東市北中小路３４４－３,株式会社近畿予防医学研究所,,2024-09-01,2029-12-31
薬局,22614-100,ハーモニー薬局はりまだ店,524-0012,守山市播磨田町１４５６－１－１,株式会社ウッドゲート,,2024-09-30,2029-12-31
薬局,22616-100,あすなろ薬局,525-0029,草津市下笠町７６－６,株式会社いずみ薬局,,2024-11-01,2029-12-31
薬局,22641-100,阪神調剤薬局　草津矢橋店,525-0066,草津市矢橋町１６２９－１５,株式会社スギ薬局,,2025-03-01,2030-12-31
薬局,22642-100,阪神調剤薬局　栗東店,520-3046,栗東市大橋二丁目５－３６,株式会社スギ薬局,,2025-03-01,2030-12-31
薬局,22643-100,みどり薬局　草津店,525-0066,草津市矢橋町１６１３－１,シップヘルスケアファーマシー株式会社,,2025-04-01,2031-03-31
薬局,22645-100,アイセイ薬局　南草津けやき通り店,525-0050,草津市南草津三丁目４－３－２,株式会社アイセイ薬局,,2025-04-01,2030-12-31
薬局,22646-100,アイセイハート薬局　南草津三丁目店,525-0050,草津市南草津三丁目４－４,株式会社アイセイ薬局,,2025-04-01,2030-12-31
薬局,22647-100,アイセイハート薬局　草津店,520-3024,栗東市小柿七丁目９－１１　クリニックステーション草津１階,株式会社アイセイ薬局,,2025-04-01,2030-12-31
薬局,22648-100,アイセイハート薬局　栗東安養寺店,520-3015,栗東市安養寺一丁目９－１０,株式会社アイセイ薬局,,2025-04-01,2030-12-31
薬局,22649-100,マミー薬局,520-2331,野洲市小篠原１１０９－４,株式会社ストレチア,,2025-04-01,2030-12-31
薬局,22650-100,ハーモニー薬局・行畑店,520-2341,野洲市行畑６７２－２,株式会社ハーモニー・ウェルネス,,2025-04-01,2030-12-31
薬局,22651-100,ユタカ薬局守山,524-0044,守山市古高町３８４,株式会社ユタカファーマシー,,2025-04-04,2030-12-31
薬局,22667-100,すまいる調剤薬局,524-0012,守山市播磨田町１３０７－９,株式会社ウィーズ,,2025-09-01,2030-12-31
